name,price_mkd,image_url,source,in_stock
Intel i9 13900KF LGA1700 36MB Cache 3.0GHz no fan Box,20995,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/33628_0-01JVW5WZV2D9K5BXATB09NMAZX.webp,setec,yes
Intel i7-14700F TRAY LGA1700X 33MB Cache 5.4GHz,20999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/61364_Intel i7-14700F TRAY LGA1700X 33MB Cache 5.4GHz-01K8NAM874TTPZZF1QTASJE3Y7.jpg,setec,yes
Intel Core Ultra 7 270K Plus  no fan BOX,20999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/88754_Intel%20Core%20Ultra%207%20270K%20Plus%20no%20fan%20BOX-01KR15N9ZM5V7NWN4YG1XY46RE.jpg,setec,no
Intel i7-14700KF TRAY LGA1700 33MB Cache 5.6GHz,21999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/57387_0-01JVYCP8WTCNCBHT9VV4PN4YCS.webp,setec,yes
Intel i7-14700KF LGA1700 33MB Cache 5.6GHz no fan Box,22999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/34796_Intel i7-14700KF LGA1700 33MB Cache 5.6GHz no fan Box-01KCRWHKRM93E6VA2B0KHGB8QQ.jpg,setec,yes
Intel i9-14900KF LGA1700 36MB Cache 6.0GHz,25499,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/58717_0-01JVA77FGYHNHYMTFGPB0GMPBX.webp,setec,no
CPU AMD Ryzen 7 9800X 3D TRAY up to 5.2GHz,25999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/61718_0-01JVA7DGENPN9C3MCK58G0WR2W.webp,setec,yes
CPU AMD Ryzen 9 9950X AM5 TRAY,26999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/88648_CPU%20AMD%20Ryzen%209%209950X%20AM5%20TRAY-01KJF8M4J4NH6G633BGX2G5F7H.jpg,setec,no
Intel i9-14900KF LGA1700 36MB Cache 6.0GHz no fan Box,27999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/34794_0-01JVYC9RK31G5B7P4AEXKVZK2V.webp,setec,no
CPU AMD Ryzen 7 9800X 3D BOX up to 5.2GHz,27999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/61653_0-01JVA7DB47EW7EZJX836GNAM66.webp,setec,no
Intel i9-14900K LGA1700 36MB Cache 6.0GHz no fan Box,28999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/34793_0-01JVA6W8END3JQ2VCRHJCBQ2NN.webp,setec,no
CPU AMD Ryzen 9 9950X AM5 no fan Box,31999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/59391_0-01JVA7930KW80E2NDK1QD3H90J.webp,setec,no
CPU AMD Ryzen 9 7950X no fan Box,33999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/34421_0-01JVA6VPS3STY6RRT4G3GATVYD.webp,setec,no
Intel Core Ultra 9 285K no fan BOX,35999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/61796_Intel Core Ultra 9 285K no fan BOX-01K5GS9RYXEANTAK46S8P1X9F6.jpg,setec,yes
CPU AMD RYZEN 9 9950X 3D 5.7GHZ 16 CORE  TRAY,39499,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/63810_CPU AMD RYZEN 9 9950X 3D 5.7GHZ 16 CORE TRAY-01K82S9B69RHCZYFQY5DW1DFSW.jpg,setec,no
CPU AMD RYZEN 9 9950X 3D 5.7GHZ 16 CORE,39999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/63123_CPU AMD RYZEN 9 9950X 3D 5.7GHZ 16 CORE-01KERVSEZ2YHPAWNA4GFJWDYTF.jpg,setec,yes
CPU AMD Ryzen 9 9950X3D2 (Dual Edition)  BOX AM5  Up to 5.6 GHz,54999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/88815_CPU%20AMD%20Ryzen%209%209950X3D2%20(Dual%20Edition)%20BOX%20AM5%20Up%20to%205.6%20GHz-01KVFDX40MDADKFZ1W0MAPNXHC.jpg,setec,no
