name,price_mkd,image_url,in_stock
Cooler Deepcool AK400 Digital SE All Intel/AMD White,1890,https://www.anhoch.com/storage/media/r-ak400-whadmn-gjd.jpg,yes
Cooler Deepcool AG620 G2 All Intel/AMD Black,2890,https://www.anhoch.com/storage/media/r-ag620-bknpmg2-g.jpg,yes
Thermal Pad PhaseSheet PTM Thermal Grizzly 50x40x0.2mm,590,https://www.anhoch.com/storage/media/tg-ps-50-40_1.jpg,yes
Cooler Deepcool AK620 Digital SE All Intel/AMD,3380,https://www.anhoch.com/storage/media/r-ak620-bkadmn-gjd.jpg,yes
Cooler Deepcool AK620 Digital SE All Intel/AMD White,3380,https://www.anhoch.com/storage/media/r-ak620-whadmn-gjd.jpg,yes
Thermal Pad Minus Pad Advance Thermal Grizzly - 100x100x2 mm 2pcs,1590,https://www.anhoch.com/storage/media/250420251223537-s-tg-mp-b-100-100-png_800x800.jpg,yes
Cooler Deepcool AK500 Zero Dark All Intel/AMD,3680,https://www.anhoch.com/storage/media/rak500bknnmtg1-01.jpg,yes
Case Fan 140x140x25 Deepcool FD14 ARGB (3 in 1) 1650rpm Super Silent LED White,2980,https://www.anhoch.com/storage/media/r-fd14-whapn3-g.jpg,yes
Thermal Pad Minus Pad Basic Thermal Grizzly - 120x20x0.5 mm 4pcs,990,https://www.anhoch.com/storage/media/250420251230147-s-tg-mp-b-120-20-png_800x800.jpg,yes
Cooler Liquid Deepcool LT720 Sockets All Intel/AMD White,8480,https://www.anhoch.com/storage/media/rlt720whamnfg1.jpg,yes
Cooler Liquid Deepcool LT360 ARGB Sockets All Intel/AMD,8980,https://www.anhoch.com/storage/media/r-lt360-bkamnc-g-1.jpg,yes
Cooler Be Quiet! Dark Rock Slim BK024,3680,https://www.anhoch.com/storage/media/drslim_h_w_1.jpg,yes
Thermal Grease for Cooler Thermal Grizzly Kryonaut 37g,4980,https://www.anhoch.com/storage/media/tgk100r_1.jpg,yes
Cooler ARCTIC Alpine 23 AMD AM4/AM5,450,https://www.anhoch.com/storage/media/eb71.jpg,yes
Cooler Sharkoon A50 All Intel/AMD Black,2390,https://www.anhoch.com/storage/media/a50bk.jpg,yes
"Cooler Liquid Deepcool LQ360 ULTRA Halo ARGB w/LCD Display , All Intel/AMD Black",7480,https://www.anhoch.com/storage/media/r-lq360-bkasmc-g-1-01.jpg,yes
Cooler Deepcool AK400 G2 Digital NYX All Intel/AMD,3080,https://www.anhoch.com/storage/media/r-ak400g2-bknnmn-gjd-1-01.jpg,yes
Thermal Pad Minus Pad Advance Thermal Grizzly - 100x100x1.5 mm 2pcs,1290,https://www.anhoch.com/storage/media/250420251225157-s-tg-mp-b-100-100-png_800x800.jpg,yes
Thermal Grease for Cooler Polartherm X8 40g,1090,https://www.anhoch.com/storage/media/pt-x8-040_1.jpg,yes
Cooler Be Quiet! Pure Rock Slim 3,1680,https://www.anhoch.com/storage/media/bk047_1.jpg,yes
Cooler Sharkoon A60 All Intel/AMD Black,3480,https://www.anhoch.com/storage/media/a60bk.jpg,yes
