name,price_mkd,image_url,source,in_stock
"Процесор AMD Ryzen 7 5800XT, 3,8 GHz, 32 MB, BOX (100-100001582BOX)",21990,https://50cdn.gjirafamall.tech/images/1050f7f9-cf17-4399-86ee-0daf268f0044/1050f7f9-cf17-4399-86ee-0daf268f0044.jpeg,gjirafa50,yes
Intel i7-14700KF TRAY LGA1700 33MB Cache 5.6GHz,21999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/57387_0-01JVYCP8WTCNCBHT9VV4PN4YCS.webp,setec,yes
Процесор Intel Core i5-14400,22090,https://50cdn.gjirafamall.tech/images/b57ed2e5-277f-48c0-a3a9-cd41bb5b52b0/b57ed2e5-277f-48c0-a3a9-cd41bb5b52b0.jpeg,gjirafa50,no
"Procesor Intel Core i7-12700F, 2.1GHz, 25MB, OEM",22190,https://50cdn.gjirafamall.tech/images/637f97f2-d20f-4804-b754-7150527a6f32/637f97f2-d20f-4804-b754-7150527a6f32.jpeg,gjirafa50,yes
Intel i7-14700KF LGA1700 33MB Cache 5.6GHz no fan Box,22999,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/34796_Intel i7-14700KF LGA1700 33MB Cache 5.6GHz no fan Box-01KCRWHKRM93E6VA2B0KHGB8QQ.jpg,setec,yes
"Процесор Intel Core i5-14600 (CM8071504821018), 2,7 GHz, 14 јадра, Socket 1700, 24 MB, OEM",23390,https://50cdn.gjirafamall.tech/images/9268f5c1-5d2b-49ee-8d2b-c31e84ab0e8c/9268f5c1-5d2b-49ee-8d2b-c31e84ab0e8c.jpeg,gjirafa50,yes
Procesor Intel Core i7-13700F,23490,https://50cdn.gjirafamall.tech/images/2e86ccdc-9f57-4fe0-b956-715c33c6936a/2e86ccdc-9f57-4fe0-b956-715c33c6936a.jpeg,gjirafa50,yes
"Процесор Intel Core i7-12700 (CM8071504555019), 2.1 GHz, 12 јадра, Socket 1700, 25 MB, OEM",23490,https://50cdn.gjirafamall.tech/images/71d4312c-d152-4036-ab9e-4e6b26a56476/71d4312c-d152-4036-ab9e-4e6b26a56476.jpeg,gjirafa50,yes
CPU AMD Ryzen 7 5800X3D 10th Anniversary Edition 8-Core 3.4GHz 96MB Cache AM4 w/o Cooler BOX,23999,https://www.neptun.mk/2026/07/20/image-Photoroom-2026-07-20T095632.732_95679f2a-e335-4645-8215-ff785c6fd784.png,neptun,no
"Procesor Intel Core i5-13600K, 3.5 GHz, 24 MB, OEM",24390,https://50cdn.gjirafamall.tech/images/83bf9952-746c-4ef8-b75c-d075d81b8601/83bf9952-746c-4ef8-b75c-d075d81b8601.jpeg,gjirafa50,yes
Процесор Intel Core i5-13600K,24390,https://50cdn.gjirafamall.tech/images/be6c1bf8-3060-4241-a1df-16ed7726c253/be6c1bf8-3060-4241-a1df-16ed7726c253.jpeg,gjirafa50,yes
"Procesor Intel Core i7-9700 (CM8068403874521), 3GHz, 12 MB, OEM",25190,https://50cdn.gjirafamall.tech/images/94bcc42f-2044-4e93-b967-6a9f44b2b1b2/94bcc42f-2044-4e93-b967-6a9f44b2b1b2.jpeg,gjirafa50,yes
Intel i9-14900KF LGA1700 36MB Cache 6.0GHz,25499,https://setec-pos-web.fra1.cdn.digitaloceanspaces.com/58717_0-01JVA77FGYHNHYMTFGPB0GMPBX.webp,setec,no
