name,price_mkd,image_url,in_stock
"PSU 850W Sharkoon Rebel P10 ATX 3.1 Cybenetics Silver, 120mm Fan, Black",5680,https://www.anhoch.com/storage/media/rebelp10.jpg,yes
"PSU 1000W Gigabyte AORUS ELITE ICE 1000PM 80+ PLATINUM, Modular, PCIe Gen 5.0 Ready 12VHPWR White",11980,https://www.anhoch.com/storage/media/gp-ae1000pmpg5ice.jpg,yes
PSU 400W SBOX PSU-400-2 Real Power 120mm Fan,1790,https://www.anhoch.com/storage/media/psu-400-2-(1)___thumb_600_600.jpg,yes
"PSU 750W Gigabyte UD750GM PG5 ICE 80Plus GOLD, Modular,120mm Fan PCIe Gen 5.0 Ready 12VHPWR White",7180,https://www.anhoch.com/storage/media/gp-ud750gmpg5ice.jpg,yes
PSU 650W Deepcool PF650 80Plus Black,3480,https://www.anhoch.com/storage/media/rpf650dha0beu.jpg,yes
"PSU 1000W Corsair RM1000e 2025 80 Plus Gold Fully Modular, PCIe Gen 5.1, Intel ATX 3.1 White",11480,https://www.anhoch.com/storage/media/cp-9020294-eu_1.jpg,yes
"PSU 650W Sharkoon Rebel P10 ATX 3.1 Cybenetics Silver, 120mm Fan, Black",3980,https://www.anhoch.com/storage/media/rebelp10.jpg,yes
PSU 750W NZXT C750 80Plus Bronze ATX3.1 Black,5380,https://www.anhoch.com/storage/media/pa-7b3bb-eu.jpg,yes
"PSU 750W BE Quiet! System Power 11 80+ Bronze PCIe Gen 5.1, ATX 3.1",5480,https://www.anhoch.com/storage/media/bp012eu_1.jpg,yes
"PSU 850W Gigabyte AORUS ELITE 850PM ICE 80+ PLATINUM, Modular, PCIe Gen 5.0 12VHPWR White",9680,https://www.anhoch.com/storage/media/gp-ae850pmpg5ice.jpg,yes
"PSU 750W Sharkoon Rebel P20 White ATX 3.1 Cybenetics Plus GOLD, Modular, Zero RPM 120mm Fan, 12VHPWR",7780,https://www.anhoch.com/storage/media/rebelp20750wh.jpg,yes
PSU 600W White Shark Colonel 3 80Plus Bronze Full Modular,3280,https://www.anhoch.com/storage/media/colonel-3-(1)-thumb.jpg,yes
PSU 1000W BE Quiet! Power Zone 2 80+ Platinum Full Modular,12480,https://www.anhoch.com/storage/media/bp008eu_1.jpg,yes
PSU 600W MS CORE M600 Black,3180,https://www.anhoch.com/storage/media/msc20004.jpg,yes
"PSU 1000W Gigabyte UD1000GM PG5 Real Power 80Plus GOLD, Modular,120mm Fan PCIe Gen 5.0 Ready 12VHPWR",11980,https://www.anhoch.com/storage/media/gpud1000gmpg5.jpg,yes
PSU 600W Xilence XP600R6 Performance C 120mm Fan Black,3380,https://www.anhoch.com/storage/media/xp600r6.jpg,yes
PSU 850W MSI MAG A850GL PCIE5 80 PLUS Gold Full Modular 12VHPWR WHITE,7980,https://www.anhoch.com/storage/media/maga850glpcie5wh.jpg,yes
